%OpenBCI Raw EXG Data
%Number of channels = 8
%Sample Rate = 250 Hz
%Board = OpenBCI_GUI$BoardCytonSerial
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, Accel Channel 0, Accel Channel 1, Accel Channel 2, Not Used, Digital Channel 0 (D11), Digital Channel 1 (D12), Digital Channel 2 (D13), Digital Channel 3 (D17), Not Used, Digital Channel 4 (D18), Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Marker Channel, Timestamp (Formatted)
14.0, -32593.02319205084, -26271.972211834458, -32859.992427825026, -31385.02316296377, -3242.7016785981273, -6776.244256048711, -39394.41316061177, -26812.906779397345, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741282740898368E9, 0.0, 2025-03-06 11:39:00.898
15.0, -32588.88811932661, -26272.754522890395, -32850.71645387608, -31380.865738495082, -3279.783222649482, -6775.976035115246, -39396.38011412384, -26826.16136385934, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.74128274089842E9, 0.0, 2025-03-06 11:39:00.898
16.0, -32584.395418691092, -26265.57961292024, -32846.6037328963, -31379.34581987212, -3308.5946212523727, -6777.741822927216, -39385.91949771875, -26799.607491446437, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741282740898458E9, 0.0, 2025-03-06 11:39:00.898
17.0, -32579.5897936332, -26259.2987727283, -32848.101299774804, -31382.2068431624, -3281.3031412724426, -6771.840962391015, -39392.08857918842, -26805.68716593828, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741282740898522E9, 0.0, 2025-03-06 11:39:00.898
18.0, -32579.612145377654, -26254.895479070605, -32860.5065179475, -31390.365229888586, -3240.0194692634905, -6763.883741364925, -39393.94377397821, -26817.600645732957, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741282740898575E9, 0.0, 2025-03-06 11:39:00.898
19.0, -32591.97266006144, -26266.026647809347, -32863.345189493324, -31393.472122367875, -3250.457733924119, -6761.67091866385, -39393.094407688906, -26822.383919046395, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741282740898621E9, 0.0, 2025-03-06 11:39:00.898
20.0, -32600.756895632378, -26278.29775551531, -32867.189689539635, -31408.671308597484, -3301.0173798820238, -6759.189875029311, -39399.35289613639, -26824.30616906955, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741282740898658E9, 0.0, 2025-03-06 11:39:00.898
21.0, -32587.703476870476, -26266.361923976176, -32865.088625560835, -31405.69852658493, -3293.4177867672192, -6771.840962391015, -39407.13130320684, -26816.706575954748, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741282740898696E9, 0.0, 2025-03-06 11:39:00.898
22.0, -32572.437235407502, -26247.027665022335, -32860.5065179475, -31395.796703791228, -3250.0330507794683, -6779.127631083445, -39412.13809396483, -26849.071901926032, 0.06, 0.928, -0.318, 192.0, 1.0, 224.0, 29.0, 0.0, 246.0, 16.0, 0.0, 0.0, 0.0, 1.741282740898741E9, 0.0, 2025-03-06 11:39:00.898
23.0, -32573.934802286007, -26246.871202811148, -32863.903983104705, -31392.667459567485, -3253.877550825781, -6774.500819981196, -39400.33637289243, -26831.05639589505, 0.06, 0.928, -0.318, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741282740898783E9, 0.0, 2025-03-06 11:39:00.898
