%OpenBCI Raw EXG Data
%Number of channels = 8
%Sample Rate = 250 Hz
%Board = OpenBCI_GUI$BoardCytonSerial
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, Accel Channel 0, Accel Channel 1, Accel Channel 2, Not Used, Digital Channel 0 (D11), Digital Channel 1 (D12), Digital Channel 2 (D13), Digital Channel 3 (D17), Not Used, Digital Channel 4 (D18), Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Marker Channel, Timestamp (Formatted)
19.0, -20531.10546244448, 1574.6133416430166, -25937.3218938496, 9648.778694722498, -187500.02235174447, -11545.324211755302, 28743.628113702314, -21563.689001046303, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741025705349257E9, 0.0, 2025-03-03 12:15:05.349
20.0, -20488.883017168406, 1634.8512929500691, -25918.680538973873, 9665.609558297343, -187500.02235174447, -11530.505005181432, 28774.36176232836, -21514.984549878187, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.74102570534928E9, 0.0, 2025-03-03 12:15:05.349
21.0, -20416.99980700014, 1674.3915288915073, -25886.65048916942, 9682.663939316742, -187500.02235174447, -11498.31849316579, 28783.74949499959, -21482.172189017798, 0.056, 0.882, -0.456, 192.0, 1.0, 192.0, 27.0, 144.0, 241.0, 192.0, 0.0, 0.0, 0.0, 1.741025705349293E9, 0.0, 2025-03-03 12:15:05.349
22.0, -20501.981139419215, 1588.5384784386729, -25913.204361582324, 9640.821473696407, -187500.02235174447, -11518.390359686657, 28738.59897119987, -21509.575427720003, 0.056, 0.882, -0.456, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741025705349312E9, 0.0, 2025-03-03 12:15:05.349
23.0, -20571.6068233975, 1561.761088581215, -25931.532792035676, 9626.203432822638, -187500.02235174447, -11531.644944148653, 28726.506677449546, -21518.96316039123, 0.056, 0.882, -0.456, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741025705349346E9, 0.0, 2025-03-03 12:15:05.349
24.0, -20544.650619584398, 1624.0777521226112, -25917.89822791794, 9665.967186208629, -187500.02235174447, -11518.65858062012, 28746.936171881698, -21508.457840497238, 0.056, 0.882, -0.456, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741025705349358E9, 0.0, 2025-03-03 12:15:05.349
25.0, -20478.15417982986, 1676.2690754257533, -25902.3637655215, 9700.120651736337, -187500.02235174447, -11519.843223076252, 28774.92055593974, -21528.44030004028, 0.056, 0.882, -0.456, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.74102570534937E9, 0.0, 2025-03-03 12:15:05.349
26.0, -20553.010172010683, 1578.055510289134, -25930.19168736836, 9660.155732650248, -187500.02235174447, -11522.61483938871, 28756.055683619463, -21527.25565758415, 0.056, 0.882, -0.456, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741025705349381E9, 0.0, 2025-03-03 12:15:05.349
27.0, -20540.806119538083, 1552.015727998701, -25930.728129235285, 9658.836979727386, -187500.02235174447, -11509.762586326908, 28748.54549748248, -21503.36164276143, 0.056, 0.882, -0.456, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741025705349393E9, 0.0, 2025-03-03 12:15:05.349
28.0, -20482.713935698743, 1605.2575832912426, -25905.805934167616, 9677.76890728103, -187500.02235174447, -11510.99193227195, 28766.806872702466, -21511.11769808742, 0.056, 0.882, -0.456, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741025705349404E9, 0.0, 2025-03-03 12:15:05.349
29.0, -20476.366040273435, 1661.0698891961445, -25901.916730632394, 9686.888419018796, -187500.02235174447, -11511.684836350065, 28771.143111126796, -21524.841669182977, 0.056, 0.882, -0.456, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741025705349416E9, 0.0, 2025-03-03 12:15:05.349
30.0, -20622.389986799953, 1584.0234260587008, -25947.71545502132, 9647.750514477553, -187500.02235174447, -11531.130854026182, 28760.280163321517, -21545.11470140394, 0.056, 0.882, -0.456, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741025705349427E9, 0.0, 2025-03-03 12:15:05.349
31.0, -20600.64173944494, 1530.2898323881427, -25948.676580032898, 9612.457109982624, -187500.02235174447, -11538.059894807328, 28751.67474170622, -21587.515960635657, 0.052000000000000005, 0.88, -0.458, 192.0, 1.0, 160.0, 27.0, 128.0, 241.0, 176.0, 0.0, 0.0, 0.0, 1.741025705349439E9, 0.0, 2025-03-03 12:15:05.349
32.0, -20512.19588663529, 1572.534629408673, -25933.633856014476, 9617.977990863084, -187500.02235174447, -11522.816005088807, 28753.485233007104, -21534.20705010975, 0.052000000000000005, 0.88, -0.458, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741025705349451E9, 0.0, 2025-03-03 12:15:05.349
33.0, -20472.923871627318, 1648.4188018344405, -25917.093565117546, 9647.348183077358, -187500.02235174447, -11512.42244391709, 28775.389942573303, -21507.273198041108, 0.052000000000000005, 0.88, -0.458, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741025705349463E9, 0.0, 2025-03-03 12:15:05.349
34.0, -20516.040386681605, 1608.6103449595387, -25932.40451006943, 9638.385133550779, -187500.02235174447, -11535.668258150608, 28784.732971755624, -21528.797927951568, 0.052000000000000005, 0.88, -0.458, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741025705349474E9, 0.0, 2025-03-03 12:15:05.349
35.0, -20536.581639836033, 1544.6620040729051, -25937.344245594057, 9616.5698309624, -187500.02235174447, -11526.816967346307, 28794.254814893582, -21529.915515174333, 0.052000000000000005, 0.88, -0.458, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741025705349495E9, 0.0, 2025-03-03 12:15:05.349
36.0, -20528.043273454103, 1561.1352397364665, -25928.38119606748, 9616.502775729034, -187500.02235174447, -11521.787824843863, 28790.56677705846, -21537.291590844583, 0.052000000000000005, 0.88, -0.458, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741025705349507E9, 0.0, 2025-03-03 12:15:05.349
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03, 0.91, -0.376, 192.0, 0.0, 240.0, 28.0, 112.0, 244.0, 64.0, 0.0, 0.0, 0.0, 1.741025705422012E9, 0.0, 2025-03-03 12:15:05.422
1.0, -29982.250032693155, 8825.40748422235, -23890.885578499507, 6739.140360252901, -187500.02235174447, -14047.73611399366, 23920.144011991502, -27716.319586791946, 0.03, 0.91, -0.376, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741025705483302E9, 0.0, 2025-03-03 12:15:05.483
