%OpenBCI Raw EXG Data
%Number of channels = 8
%Sample Rate = 250 Hz
%Board = OpenBCI_GUI$BoardCytonSerial
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, Accel Channel 0, Accel Channel 1, Accel Channel 2, Not Used, Digital Channel 0 (D11), Digital Channel 1 (D12), Digital Channel 2 (D13), Digital Channel 3 (D17), Not Used, Digital Channel 4 (D18), Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Marker Channel, Timestamp (Formatted)
72.0, 187500.0, 21929.274133357303, 37176.2260408671, -187500.02235174447, 187500.0, 5321.0562850303995, -18453.64492579042, 4659.981091020238, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741475777069395E9, 0.0, 2025-03-08 17:16:17.069
73.0, 187500.0, 21872.925385585473, 37178.39416007926, -187500.02235174447, 187500.0, 5326.8677385887795, -18443.966620441275, 4670.709928358785, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741475777069437E9, 0.0, 2025-03-08 17:16:17.069
74.0, 187500.0, 21921.42867105349, 37175.6225437668, -187500.02235174447, 187500.0, 5320.519843163472, -18450.962716455786, 4664.965530033771, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741475777069461E9, 0.0, 2025-03-08 17:16:17.069
75.0, 187500.0, 22001.78319237032, 37180.15994789123, -187500.02235174447, 187500.0, 5319.29049721843, -18458.495254337224, 4665.032585267137, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741475777069484E9, 0.0, 2025-03-08 17:16:17.069
76.0, 187500.0, 21951.782340023798, 37178.72943624609, -187500.02235174447, 187500.0, 5320.452787930106, -18461.333925883046, 4669.771155091662, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741475777069506E9, 0.0, 2025-03-08 17:16:17.069
77.0, 187500.0, 21874.42295246398, 37176.829537967395, -187500.02235174447, 187500.0, 5318.0611512733885, -18468.195911430827, 4670.575817892053, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741475777069529E9, 0.0, 2025-03-08 17:16:17.069
78.0, 187500.0, 21907.637644724568, 37172.24743035405, -187500.02235174447, 187500.0, 5305.8570988007905, -18453.84609149052, 4661.948044532304, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741475777069551E9, 0.0, 2025-03-08 17:16:17.069
79.0, 187500.0, 21995.614110900657, 37175.93546818918, -187500.02235174447, 187500.0, 5305.43241565614, -18448.280507121148, 4662.193913721313, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741475777069589E9, 0.0, 2025-03-08 17:16:17.069
80.0, 187500.0, 21972.122427478127, 37170.59340126436, -187500.02235174447, 187500.0, 5308.360494179785, -18458.539957826135, 4660.942216031815, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741475777069626E9, 0.0, 2025-03-08 17:16:17.069
81.0, 187500.0, 21881.262586267305, 37173.610886765826, -187500.02235174447, 187500.0, 5314.507223904994, -18454.02490544616, 4666.910131801383, -0.188, 0.964, 0.042, 192.0, 250.0, 32.0, 30.0, 32.0, 1.0, 80.0, 0.0, 0.0, 0.0, 1.741475777069643E9, 0.0, 2025-03-08 17:16:17.069
82.0, 187500.0, 21889.823304393685, 37176.00252342255, -187500.02235174447, 187500.0, 5314.239002971531, -18445.59829778651, 4673.59330339352, -0.188, 0.964, 0.042, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741475777069666E9, 0.0, 2025-03-08 17:16:17.069
83.0, 187500.0, 21973.39647691208, 37178.014180423525, -187500.02235174447, 187500.0, 5309.187508724632, -18459.903414237906, 4664.607902122486, -0.188, 0.964, 0.042, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741475777069682E9, 0.0, 2025-03-08 17:16:17.069
84.0, 187500.0, 21983.030078772317, 37178.23769786808, -187500.02235174447, 187500.0, 5317.48000591755, -18461.915071238884, 4669.301768458101, -0.188, 0.964, 0.042, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741475777069698E9, 0.0, 2025-03-08 17:16:17.069
85.0, 187500.0, 21887.85635088162, 37178.93060194619, -187500.02235174447, 187500.0, 5320.542194907927, -18466.698344552322, 4669.346471947011, -0.188, 0.964, 0.042, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741475777069717E9, 0.0, 2025-03-08 17:16:17.069
86.0, 187500.0, 21890.493856727346, 37178.1259391458, -187500.02235174447, 187500.0, 5317.14472975072, -18473.292109166636, 4667.06659401257, -0.188, 0.964, 0.042, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741475777069733E9, 0.0, 2025-03-08 17:16:17.069
87.0, 187500.0, 21967.897947776073, 37181.47870081409, -187500.02235174447, 187500.0, 5312.204994226097, -18473.3591644, 4665.345509689511, -0.188, 0.964, 0.042, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741475777069749E9, 0.0, 2025-03-08 17:16:17.069
88.0, 187500.0, 22006.78998312831, 37174.70612224413, -187500.02235174447, 187500.0, 5310.170985480665, -18469.46996086478, 4661.858637554484, -0.188, 0.964, 0.042, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741475777069772E9, 0.0, 2025-03-08 17:16:17.069
89.0, 187500.0, 21907.68234821348, 37170.459290797626, -187500.02235174447, 187500.0, 5311.62384887026, -18469.380553886956, 4667.714794601774, -0.188, 0.964, 0.042, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741475777069788E9, 0.0, 2025-03-08 17:16:17.069
90.0, 187500.0, 21888.728068915378, 37172.0239129095, -187500.02235174447, 187500.0, 5310.998000025511, -18468.933518997852, 4670.821687081062, -0.188, 0.964, 0.042, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741475777069805E9, 0.0, 2025-03-08 17:16:17.069
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.188, 0.964, 0.042, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741475777136079E9, 0.0, 2025-03-08 17:16:17.136
1.0, 187500.0, 21913.314987816215, 36850.53877240882, -187500.02235174447, 187500.0, 5356.77437266998, -18508.071423539095, 4515.834691027962, -0.196, 0.9580000000000001, 0.07, 192.0, 249.0, 224.0, 29.0, 240.0, 2.0, 48.0, 0.0, 0.0, 0.0, 1.741475777152104E9, 0.0, 2025-03-08 17:16:17.152
2.0, 187500.0, 21810.85459123309, 36849.04120553031, -187500.02235174447, 187500.0, 5361.468239005594, -18511.08890904056, 4520.729723063675, -0.196, 0.9580000000000001, 0.07, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741475777210417E9, 0.0, 2025-03-08 17:16:17.210
3.0, 187500.0, 21788.7934194557, 36856.998426556405, -187500.02235174447, 187500.0, 5367.68202396417, -18492.447554164835, 4527.65876384482, -0.196, 0.9580000000000001, 0.07, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.74147577721044E9, 0.0, 2025-03-08 17:16:17.210
4.0, 187500.0, 21854.060513265194, 36860.060615546776, -187500.02235174447, 187500.0, 5372.085317621865, -18497.923731556384, 4533.85019705894, -0.196, 0.9580000000000001, 0.07, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741475777210485E9, 0.0, 2025-03-08 17:16:17.210
5.0, 187500.0, 21919.99815940835, 36850.22584798645, -187500.02235174447, 187500.0, 5366.7879541859575, -18512.5194206857, 4529.983345268171, -0.196, 0.9580000000000001, 0.07, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741475777210501E9, 0.0, 2025-03-08 17:16:17.210
6.0, 187500.0, 21824.89148675102, 36851.79047009831, -187500.02235174447, 187500.0, 5374.186381600664, -18500.80710659112, 4532.062057502515, -0.196, 0.9580000000000001, 0.07, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741475777210516E9, 0.0, 2025-03-08 17:16:17.210
7.0, 187500.0, 21789.12869562253, 36845.934313051024, -187500.02235174447, 187500.0, 5364.418669273695, -18500.963568802308, 4523.456635887223, -0.196, 0.9580000000000001, 0.07, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741475777210537E9, 0.0, 2025-03-08 17:16:17.210
8.0, 187500.0, 21833.116928710573, 36849.510592163875, -187500.02235174447, 187500.0, 5364.373965784785, -18505.03158629317, 4533.0902377474595, -0.196, 0.964, 0.08, 192.0, 249.0, 224.0, 30.0, 32.0, 2.0, 128.0, 0.0, 0.0, 0.0, 1.741475777210553E9, 0.0, 2025-03-08 17:16:17.210
9.0, 187500.0, 21922.210982109427, 36853.64566488811, -187500.02235174447, 187500.0, 5365.0221663739885, -18510.03837705116, 4540.1310372508815, -0.196, 0.964, 0.08, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741475777210571E9, 0.0, 2025-03-08 17:16:17.210
10.0, 187500.0, 21846.75149282831, 36850.561124153275, -187500.02235174447, 187500.0, 5364.150448340231, -18505.61273164901, 4545.607214642431, -0.196, 0.964, 0.08, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741475777210593E9, 0.0, 2025-03-08 17:16:17.210
11.0, 187500.0, 21778.77983793972, 36849.30942646378, -187500.02235174447, 187500.0, 5366.318567552396, -18517.39210097696, 4547.730630365686, -0.196, 0.964, 0.08, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741475777210609E9, 0.0, 2025-03-08 17:16:17.210
12.0, 187500.0, 21825.539687340224, 36853.13157476563, -187500.02235174447, 187500.0, 5366.877361163779, -18502.37172870299, 4545.987194298172, -0.196, 0.964, 0.08, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741475777210629E9, 0.0, 2025-03-08 17:16:17.210
13.0, 187500.0, 21915.997197150853, 36853.95858931048, -187500.02235174447, 187500.0, 5363.614006473304, -18478.589472602544, 4539.32637445049, -0.196, 0.964, 0.08, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.74147577721065E9, 0.0, 2025-03-08 17:16:17.210
14.0, 187500.0, 21863.738818614343, 36842.939179294015, -187500.02235174447, 187500.0, 5357.288462792452, -18492.916940798397, 4533.693734847753, -0.196, 0.964, 0.08, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741475777210666E9, 0.0, 2025-03-08 17:16:17.210
15.0, 187500.0, 21779.048058873184, 36846.94014155152, -187500.02235174447, 187500.0, 5363.099916350832, -18493.408679176413, 4550.792819356063, -0.196, 0.964, 0.08, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741475777210681E9, 0.0, 2025-03-08 17:16:17.210
16.0, 187500.0, 21807.457126075882, 36852.32691196524, -187500.02235174447, 187500.0, 5370.58775074336, -18489.27360645218, 4554.458505446733, -0.196, 0.964, 0.08, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741475777210698E9, 0.0, 2025-03-08 17:16:17.210
17.0, 187500.0, 21910.789240692764, 36844.07911826124, -187500.02235174447, 187500.0, 5358.24958780403, -18512.85469685253, 4537.046496516049, -0.196, 0.964, 0.08, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7414757772706E9, 0.0, 2025-03-08 17:16:17.270
18.0, 187500.0, 21881.6649176675, 36836.97126352445, -187500.02235174447, 187500.0, 5358.361346526307, -18519.135537044473, 4540.376906439889, -0.198, 0.962, 0.08, 192.0, 249.0, 208.0, 30.0, 16.0, 2.0, 128.0, 0.0, 0.0, 0.0, 1.741475777270622E9, 0.0, 2025-03-08 17:16:17.270
19.0, 187500.0, 21781.730268207823, 36844.07911826124, -187500.02235174447, 187500.0, 5362.0270326169775, -18504.18222000387, 4551.70924087873, -0.198, 0.962, 0.08, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741475777270639E9, 0.0, 2025-03-08 17:16:17.270
20.0, 187500.0, 21799.052870160685, 36835.36193792366, -187500.02235174447, 187500.0, 5350.672346433681, -18525.81870863661, 4540.08633376197, -0.198, 0.962, 0.08, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741475777270668E9, 0.0, 2025-03-08 17:16:17.270
21.0, 187500.0, 21881.396696734035, 36844.03441477232, -187500.02235174447, 187500.0, 5354.270977290986, -18513.301731741634, 4546.434229187278, -0.198, 0.962, 0.08, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741475777270684E9, 0.0, 2025-03-08 17:16:17.270
