%OpenBCI Raw EXG Data
%Number of channels = 8
%Sample Rate = 250 Hz
%Board = OpenBCI_GUI$BoardCytonSerial
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, Accel Channel 0, Accel Channel 1, Accel Channel 2, Not Used, Digital Channel 0 (D11), Digital Channel 1 (D12), Digital Channel 2 (D13), Digital Channel 3 (D17), Not Used, Digital Channel 4 (D18), Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Marker Channel, Timestamp (Formatted)
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.14400000000000002, 0.908, -0.33, 192.0, 4.0, 128.0, 28.0, 96.0, 245.0, 176.0, 0.0, 0.0, 0.0, 1.741290440833825E9, 0.0, 2025-03-06 13:47:20.833
1.0, -1165.330548921889, 25617.647244649797, -5965.524132910268, -15708.58248574525, -187500.02235174447, 19363.427980354783, -187500.02235174447, 4088.7152062315, 0.14400000000000002, 0.908, -0.33, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.74129044089649E9, 0.0, 2025-03-06 13:47:20.896
2.0, -1167.4763163895984, 25584.097276222383, -5971.156772513005, -16029.97821926811, -187500.02235174447, 19354.17435815029, -187500.02235174447, 4077.2487613259273, 0.14400000000000002, 0.908, -0.33, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741290440896509E9, 0.0, 2025-03-06 13:47:20.896
3.0, -1168.2809791899895, 25564.941831224183, -5974.42012720348, -16394.71398528981, -187500.02235174447, 19345.703047001727, -187500.02235174447, 4059.792048906332, 0.14400000000000002, 0.908, -0.33, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741290440896517E9, 0.0, 2025-03-06 13:47:20.896
4.0, -1166.7387088225735, 25578.82226453093, -5971.424993446469, -16722.904649127086, -187500.02235174447, 19344.943087690244, -187500.02235174447, 4055.0087755928967, 0.14400000000000002, 0.908, -0.33, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741290440896525E9, 0.0, 2025-03-06 13:47:20.896
5.0, -1166.939874522671, 25596.793067073, -5968.787487600743, -17008.761108966006, -187500.02235174447, 19348.20644238072, -187500.02235174447, 4055.6569761821006, 0.14400000000000002, 0.908, -0.33, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741290440896532E9, 0.0, 2025-03-06 13:47:20.896
6.0, -1172.1478309807576, 25568.42870335921, -5979.739842383843, -17300.250208407666, -187500.02235174447, 19347.64764876934, -187500.02235174447, 4056.3051767713046, 0.14400000000000002, 0.908, -0.33, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741290440896539E9, 0.0, 2025-03-06 13:47:20.896
7.0, -1164.5705896104087, 25538.075034388905, -5981.460926706902, -17665.947099440946, -187500.02235174447, 19343.44552081174, -187500.02235174447, 4032.5452724153133, 0.14400000000000002, 0.908, -0.33, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741290440896547E9, 0.0, 2025-03-06 13:47:20.896
8.0, -1163.94474076566, 25555.174118897216, -5978.532848183257, -17998.541056935916, -187500.02235174447, 19349.45814007022, -187500.02235174447, 4035.383943961137, 0.14200000000000002, 0.882, -0.384, 192.0, 4.0, 112.0, 27.0, 144.0, 244.0, 0.0, 0.0, 0.0, 0.0, 1.741290440896568E9, 0.0, 2025-03-06 13:47:20.896
9.0, -1176.0146827715257, 25574.01663947304, -5988.479374465868, -18247.450083190215, -187500.02235174447, 19346.708875502216, -187500.02235174447, 4054.4946854704244, 0.14200000000000002, 0.882, -0.384, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741290440896576E9, 0.0, 2025-03-06 13:47:20.896
