%OpenBCI Raw EXG Data
%Number of channels = 8
%Sample Rate = 250 Hz
%Board = OpenBCI_GUI$BoardCytonSerial
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, Accel Channel 0, Accel Channel 1, Accel Channel 2, Not Used, Digital Channel 0 (D11), Digital Channel 1 (D12), Digital Channel 2 (D13), Digital Channel 3 (D17), Not Used, Digital Channel 4 (D18), Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Marker Channel, Timestamp (Formatted)
27.0, -57859.61393828558, -49768.30479720888, -36313.22518744769, -46277.85638306813, -59725.850489836994, -54006.1955459351, -65555.90069960365, -60038.88667093357, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.74111519088194E9, 0.0, 2025-03-04 13:06:30.881
28.0, -57849.846225958616, -49820.00438213401, -36307.86076877842, -46286.282990727785, -59717.15566124388, -54001.613438321765, -65556.9288798486, -60033.522252264294, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.74111519088197E9, 0.0, 2025-03-04 13:06:30.881
29.0, -57855.076534161155, -49850.894492971245, -36309.00070774564, -46295.60366816565, -59717.31212345506, -54006.97785699104, -65554.78311238089, -60033.388141797564, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741115190881986E9, 0.0, 2025-03-04 13:06:30.881
30.0, -57860.485656319346, -49803.978181359555, -36308.88894902336, -46289.993380307365, -59717.35682694398, -54007.82722328034, -65563.96967935201, -60037.389104055066, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741115190882024E9, 0.0, 2025-03-04 13:06:30.882
31.0, -57865.96183371089, -49776.306721723886, -36310.1182949684, -46281.879697070086, -59718.72028335575, -54004.51916510096, -65587.64017673019, -60034.12574936459, 0.016, 0.968, -0.192, 192.0, 0.0, 128.0, 30.0, 64.0, 250.0, 0.0, 0.0, 0.0, 0.0, 1.741115190882039E9, 0.0, 2025-03-04 13:06:30.882
32.0, -57872.26502564729, -49826.86636768179, -36307.90547226733, -46292.40736870854, -59710.62895186293, -54011.67172332665, -65538.35458020623, -60036.89736567705, 0.016, 0.968, -0.192, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741115190882056E9, 0.0, 2025-03-04 13:06:30.882
33.0, -57867.86173198959, -49868.39590887975, -36299.92589949678, -46300.63281066809, -59701.19651570279, -54010.285915170425, -65517.32158867379, -60034.12574936459, 0.016, 0.968, -0.192, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741115190882071E9, 0.0, 2025-03-04 13:06:30.882
34.0, -57870.07455469067, -49819.57969898936, -36295.85788200592, -46290.552173918746, -59702.60467560348, -54011.09057797082, -65530.35265569123, -60036.115054621114, 0.016, 0.968, -0.192, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741115190882086E9, 0.0, 2025-03-04 13:06:30.882
35.0, -57876.5118570938, -49771.054061776886, -36303.94921349874, -46283.53372615978, -59710.964228029756, -54015.248002439504, -65547.78701636638, -60045.25691810333, 0.016, 0.968, -0.192, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741115190882102E9, 0.0, 2025-03-04 13:06:30.882
36.0, -57865.20187439941, -49808.157957572694, -36306.96669900021, -46288.42875819549, -59710.91952454085, -54012.029351237936, -65565.73546716398, -60042.99939191335, 0.016, 0.968, -0.192, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741115190882117E9, 0.0, 2025-03-04 13:06:30.882
37.0, -57854.49538880532, -49848.502856314524, -36299.948251241236, -46290.418063452016, -59700.61537034695, -54003.46863311156, -65528.81038532381, -60024.62625797108, 0.016, 0.968, -0.192, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741115190882132E9, 0.0, 2025-03-04 13:06:30.882
38.0, -57854.8530167166, -49816.204585576605, -36300.10471345243, -46285.47832792739, -59703.43169014832, -54004.2956476564, -65492.734669772944, -60019.03832185725, 0.016, 0.968, -0.192, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741115190882147E9, 0.0, 2025-03-04 13:06:30.882
39.0, -57853.37780158255, -49760.32522443834, -36307.81606528951, -46279.59981913565, -59708.594943117496, -54007.760168046974, -65500.5577803323, -60027.57668823918, 0.016, 0.968, -0.192, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.74111519088217E9, 0.0, 2025-03-04 13:06:30.882
40.0, -57850.472074803365, -49787.86257360728, -36313.04637349205, -46283.80194709325, -59705.2421814492, -54002.75337728899, -65510.12432695918, -60018.65834220152, 0.016, 0.968, -0.192, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741115190882186E9, 0.0, 2025-03-04 13:06:30.882
41.0, -57858.384592340546, -49842.222016122585, -36321.89766429635, -46298.1294152891, -59707.253838450175, -54005.36853139026, -65517.58980960725, -60019.2171358129, 0.02, 0.968, -0.19, 192.0, 0.0, 160.0, 30.0, 64.0, 250.0, 16.0, 0.0, 0.0, 0.0, 1.741115190882201E9, 0.0, 2025-03-04 13:06:30.882
42.0, -57865.87242673307, -49838.82455096538, -36332.67120512381, -46306.04193282627, -59714.07112050905, -54010.554136103885, -65527.849260312236, -60027.666095217006, 0.02, 0.968, -0.19, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741115190882217E9, 0.0, 2025-03-04 13:06:30.882
43.0, -57866.92295872247, -49777.6478263912, -36339.82376334951, -46298.84467111167, -59717.28977171061, -54010.95646750408, -65531.22437372499, -60026.950839394434, 0.02, 0.968, -0.19, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741115190882241E9, 0.0, 2025-03-04 13:06:30.882
44.0, -57857.06583941768, -49792.55643994289, -36336.53805691458, -46295.76013037683, -59705.55510587157, -53998.059510953375, -65518.79680380783, -60012.24339154284, 0.02, 0.968, -0.19, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741115190882256E9, 0.0, 2025-03-04 13:06:30.882
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02, 0.968, -0.19, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7411151909578E9, 0.0, 2025-03-04 13:06:30.957
