%OpenBCI Raw EXG Data
%Number of channels = 8
%Sample Rate = 250 Hz
%Board = OpenBCI_GUI$BoardCytonSerial
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, Accel Channel 0, Accel Channel 1, Accel Channel 2, Not Used, Digital Channel 0 (D11), Digital Channel 1 (D12), Digital Channel 2 (D13), Digital Channel 3 (D17), Not Used, Digital Channel 4 (D18), Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Marker Channel, Timestamp (Formatted)
253.0, 3849.730354515357, 22839.14659489949, -6694.615685297929, -18850.075465449747, -187500.02235174447, 20667.451103621854, -187500.02235174447, 5254.582197020316, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741290221893158E9, 0.0, 2025-03-06 13:43:41.893
254.0, 3849.708002770901, 22865.700467312392, -6689.385377095387, -18831.165889640557, -187500.02235174447, 20672.77081880222, -187500.02235174447, 5253.9116446866565, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741290221893194E9, 0.0, 2025-03-06 13:43:41.893
255.0, 3856.748802274323, 22865.85692952358, -6685.2279526267, -18803.941464893993, -187500.02235174447, 20677.531740371196, -187500.02235174447, 5259.343118589297, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741290221893214E9, 0.0, 2025-03-06 13:43:41.893
0.0, 3855.608863307102, 22841.2923623672, -6690.748833507161, -18857.16096844208, -187500.02235174447, 20667.920490255416, -187500.02235174447, 5233.459798510051, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.74129022189325E9, 0.0, 2025-03-06 13:43:41.893
1.0, 3855.564159818192, 22848.46727233735, -6685.540877049074, -18879.1550849861, -187500.02235174447, 20672.14496995747, -187500.02235174447, 5233.191577576587, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.74129022189327E9, 0.0, 2025-03-06 13:43:41.893
2.0, 3848.098677170119, 22862.638278322018, -6686.949036949759, -18850.746017783407, -187500.02235174447, 20673.933109513895, -187500.02235174447, 5253.79988596438, 0.212, 0.904, -0.328, 192.0, 6.0, 160.0, 28.0, 64.0, 245.0, 192.0, 0.0, 0.0, 0.0, 1.741290221893297E9, 0.0, 2025-03-06 13:43:41.893
3.0, 3848.6127672925913, 22859.598441076094, -6690.771185251616, -18821.48758429141, -187500.02235174447, 20675.296565925666, -187500.02235174447, 5261.779458734925, 0.212, 0.904, -0.328, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741290221893319E9, 0.0, 2025-03-06 13:43:41.893
4.0, 3863.5437325887365, 22834.877411708523, -6686.32318810501, -18892.968463059482, -187500.02235174447, 20656.364638372022, -187500.02235174447, 5212.695027911071, 0.212, 0.904, -0.328, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741290221893338E9, 0.0, 2025-03-06 13:43:41.893
5.0, 3862.2473314103286, 22841.80645248967, -6686.2114293827335, -18952.289992843867, -187500.02235174447, 20664.366562887022, -187500.02235174447, 5188.21986773251, 0.212, 0.904, -0.328, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741290221893356E9, 0.0, 2025-03-06 13:43:41.893
6.0, 3856.4358778519486, 22859.598441076094, -6682.1657636363225, -18930.675855955586, -187500.02235174447, 20682.091496240082, -187500.02235174447, 5215.913679112635, 0.212, 0.904, -0.328, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741290221893375E9, 0.0, 2025-03-06 13:43:41.893
7.0, 3845.5729300466696, 22855.955106729878, -6688.647769528362, -18901.529181185866, -187500.02235174447, 20675.676545581406, -187500.02235174447, 5227.424827507118, 0.212, 0.904, -0.328, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741290221893394E9, 0.0, 2025-03-06 13:43:41.893
8.0, 3851.138514416041, 22827.411929060454, -6693.2522288861555, -18936.75553044743, -187500.02235174447, 20656.208176160835, -187500.02235174447, 5211.800958132859, 0.212, 0.904, -0.328, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741290221893419E9, 0.0, 2025-03-06 13:43:41.893
9.0, 3869.0869652136525, 22841.22530713383, -6673.60504550994, -19022.161546011157, -187500.02235174447, 20662.64547856396, -187500.02235174447, 5172.774812313893, 0.212, 0.904, -0.328, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741290221893438E9, 0.0, 2025-03-06 13:43:41.893
10.0, 3860.3474331316274, 22853.33995262861, -6674.029728654591, -19044.088607321813, -187500.02235174447, 20681.24212995078, -187500.02235174447, 5174.6076553592275, 0.212, 0.904, -0.328, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741290221893458E9, 0.0, 2025-03-06 13:43:41.893
11.0, 3853.396040606027, 22863.86762426706, -6678.298911845554, -18990.62323458472, -187500.02235174447, 20690.1828277329, -187500.02235174447, 5212.806786633348, 0.212, 0.904, -0.328, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741290221893477E9, 0.0, 2025-03-06 13:43:41.893
12.0, 3855.4076976070046, 22834.43037681942, -6683.03748167008, -19004.34720568028, -187500.02235174447, 20678.984603760793, -187500.02235174447, 5206.861222608236, 0.21, 0.906, -0.33, 192.0, 6.0, 144.0, 28.0, 80.0, 245.0, 176.0, 0.0, 0.0, 0.0, 1.741290221893496E9, 0.0, 2025-03-06 13:43:41.893
13.0, 3863.364918633094, 22831.23407736231, -6679.37179557941, -19088.188599132132, -187500.02235174447, 20674.670717080917, -187500.02235174447, 5159.855504018725, 0.21, 0.906, -0.33, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741290221893525E9, 0.0, 2025-03-06 13:43:41.893
14.0, 3861.4426686099378, 22848.131996170523, -6678.567132779019, -19126.41008215071, -187500.02235174447, 20673.664888580428, -187500.02235174447, 5149.998384713935, 0.21, 0.906, -0.33, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741290221893544E9, 0.0, 2025-03-06 13:43:41.893
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.21, 0.908, -0.316, 192.0, 6.0, 144.0, 28.0, 96.0, 246.0, 32.0, 0.0, 0.0, 0.0, 1.741290221968274E9, 0.0, 2025-03-06 13:43:41.968
1.0, 3454.5515125455277, 23026.811841346247, -6687.686644516783, -19914.13026024464, -187500.02235174447, 20546.371703907455, -187500.02235174447, 4801.467633422331, 0.21, 0.908, -0.316, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741290222031683E9, 0.0, 2025-03-06 13:43:42.031
2.0, 3447.510713042106, 22998.380422399096, -6692.3134556190325, -19974.56937725179, -187500.02235174447, 20525.11519493046, -187500.02235174447, 4755.110115422024, 0.21, 0.908, -0.316, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741290222031745E9, 0.0, 2025-03-06 13:43:42.031
3.0, 3438.6370704933493, 23012.998463272867, -6692.939304463781, -19993.63541527217, -187500.02235174447, 20529.2949711436, -187500.02235174447, 4746.795266484651, 0.21, 0.908, -0.316, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741290222031764E9, 0.0, 2025-03-06 13:43:42.031
