88.000000	-48633.842007	-43808.346249	-37897.360372	-39671.485385	-49359.960778	-45101.282907	-54649.277586	-49951.164419	0.000000	0.000000	0.000000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1741116037.628054	0.000000
89.000000	-48632.679717	-43772.404644	-37902.501273	-39670.747777	-49364.989920	-45100.880575	-54657.145400	-49952.930206	0.000000	0.000000	0.000000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1741116037.628098	0.000000
90.000000	-48624.387219	-43805.976964	-37900.824893	-39678.682647	-49361.078365	-45096.678447	-54660.319347	-49949.577445	0.026000	0.966000	-0.174000	192.000000	0.000000	208.000000	30.000000	48.000000	250.000000	144.000000	0.000000	0.000000	0.000000	1741116037.628129	0.000000
91.000000	-48627.360001	-43838.074069	-37897.203910	-39684.494100	-49359.066708	-45102.579308	-54644.695478	-49945.084744	0.026000	0.966000	-0.174000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1741116037.628164	0.000000
92.000000	-48631.852702	-43810.022630	-37892.040657	-39679.755530	-49357.367975	-45108.480168	-54602.093053	-49945.755296	0.026000	0.966000	-0.174000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1741116037.628221	0.000000
93.000000	-48626.041249	-43770.057710	-37886.117445	-39670.971295	-49352.852923	-45106.155587	-54598.449719	-49946.068221	0.026000	0.966000	-0.174000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1741116037.628253	0.000000
94.000000	-48620.162740	-43797.773874	-37882.921145	-39669.227859	-49346.236807	-45101.394665	-54595.253419	-49937.395744	0.026000	0.966000	-0.174000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1741116037.628296	0.000000
95.000000	-48630.109266	-43840.555112	-37892.957079	-39678.883812	-49353.188199	-45106.893195	-54612.710132	-49947.632843	0.026000	0.966000	-0.174000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1741116037.628328	0.000000
96.000000	-48632.813827	-43829.960386	-37898.097980	-39677.296838	-49355.088097	-45107.049657	-54613.917126	-49938.178055	0.026000	0.966000	-0.174000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1741116037.628358	0.000000
97.000000	-48634.981946	-43779.624257	-37900.690782	-39669.451376	-49354.417545	-45108.994259	-54606.451643	-49935.093514	0.026000	0.966000	-0.174000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1741116037.628389	0.000000
98.000000	-48631.383315	-43797.662115	-37901.495445	-39673.027655	-49349.120182	-45106.580270	-54602.964771	-49942.111962	0.026000	0.966000	-0.174000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1741116037.628419	0.000000
99.000000	-48627.494112	-43841.359775	-37899.304974	-39679.688475	-49346.773249	-45107.072008	-54607.748044	-49940.748506	0.026000	0.966000	-0.174000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1741116037.628450	0.000000
100.000000	-48625.281289	-43842.946749	-37894.588756	-39675.888679	-49344.135743	-45104.859186	-54611.659600	-49936.278157	0.030000	0.974000	-0.182000	192.000000	0.000000	240.000000	30.000000	112.000000	250.000000	80.000000	0.000000	0.000000	0.000000	1741116037.628487	0.000000
101.000000	-48641.843932	-43790.733074	-37906.703401	-39673.429987	-49361.368938	-45118.918433	-54637.252347	-49958.316977	0.030000	0.974000	-0.182000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1741116037.628522	0.000000
102.000000	-48639.854627	-43795.941030	-37905.921090	-39673.139414	-49360.743089	-45116.817369	-54636.514740	-49960.015709	0.030000	0.974000	-0.182000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1741116037.628553	0.000000
103.000000	-48634.758429	-43837.112944	-37900.176692	-39672.737083	-49354.775173	-45110.245956	-54626.031771	-49955.120677	0.030000	0.974000	-0.182000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1741116037.628590	0.000000
104.000000	-48627.650574	-43842.969101	-37891.727733	-39664.668103	-49349.433106	-45102.445197	-54621.561423	-49953.220779	0.030000	0.974000	-0.182000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1741116037.628636	0.000000
105.000000	-48628.857568	-43786.374484	-37892.040657	-39657.135565	-49358.217342	-45106.692029	-54634.123103	-49961.178000	0.030000	0.974000	-0.182000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1741116037.628668	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.050000	0.962000	-0.220000	192.000000	1.000000	144.000000	30.000000	16.000000	249.000000	32.000000	0.000000	0.000000	0.000000	1741116037.734145	0.000000
1.000000	-48755.279035	-43894.199299	-38115.200474	-39905.709315	-49453.815753	-45236.041574	-54718.344476	-50114.265098	0.050000	0.962000	-0.220000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1741116037.797418	0.000000
2.000000	-48749.288767	-43934.164218	-38108.517302	-39910.090257	-49446.886712	-45230.699507	-54714.075293	-50109.995915	0.050000	0.962000	-0.220000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1741116037.797488	0.000000
3.000000	-48739.655166	-43938.545160	-38095.687401	-39900.926042	-49438.974194	-45223.658708	-54709.850813	-50105.771435	0.050000	0.962000	-0.220000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1741116037.797527	0.000000
4.000000	-48745.824247	-43885.906802	-38093.876909	-39890.197204	-49446.104401	-45228.240815	-54723.105398	-50116.209700	0.050000	0.962000	-0.220000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1741116037.797565	0.000000
5.000000	-48745.600730	-43884.163366	-38096.559119	-39889.414893	-49451.468820	-45229.157237	-54738.237529	-50128.167883	0.050000	0.962000	-0.220000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1741116037.797596	0.000000
6.000000	-48737.978785	-43920.328488	-38090.188872	-39890.241908	-49445.791476	-45219.188359	-54734.661249	-50117.081418	0.050000	0.962000	-0.220000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1741116037.797626	0.000000
7.000000	-48739.632814	-43935.170047	-38089.518319	-39889.817225	-49445.657366	-45218.115475	-54716.198709	-50107.783092	0.050000	0.962000	-0.220000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1741116037.797656	0.000000
8.000000	-48732.256738	-43882.263468	-38082.522223	-39870.639428	-49441.008203	-45210.001792	-54705.022836	-50102.664543	0.066000	0.950000	-0.244000	192.000000	2.000000	16.000000	29.000000	176.000000	248.000000	96.000000	0.000000	0.000000	0.000000	1741116037.797686	0.000000
9.000000	-48739.565759	-43867.868944	-38093.765151	-39871.578201	-49451.513523	-45213.913347	-54731.308488	-50102.910412	0.066000	0.950000	-0.244000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1741116037.797726	0.000000
10.000000	-48732.636718	-43905.308116	-38092.267584	-39873.858079	-49445.702069	-45206.716085	-54736.985831	-50097.009551	0.066000	0.950000	-0.244000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1741116037.797756	0.000000
11.000000	-48731.697945	-43929.783276	-38091.127645	-39874.595687	-49439.018898	-45207.073713	-54714.745845	-50101.234031	0.066000	0.950000	-0.244000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1741116037.797787	0.000000
12.000000	-48737.643509	-43896.725046	-38095.218014	-39871.689960	-49438.370697	-45210.784103	-54701.982999	-50101.904583	0.066000	0.950000	-0.244000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1741116037.797817	0.000000
13.000000	-48740.146904	-43867.488964	-38098.660183	-39861.810489	-49435.263805	-45206.358457	-54697.311484	-50102.016342	0.066000	0.950000	-0.244000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1741116037.797861	0.000000
14.000000	-48743.209093	-43905.039895	-38101.320040	-39868.225440	-49429.720572	-45206.313754	-54684.481583	-50102.128101	0.066000	0.950000	-0.244000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1741116037.797891	0.000000
15.000000	-48753.669709	-43945.228332	-38108.629061	-39890.398370	-49435.420267	-45215.165045	-54689.220153	-50112.298144	0.066000	0.950000	-0.244000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1741116037.797925	0.000000
16.000000	-48756.508381	-43925.514093	-38110.528959	-39896.388638	-49438.348346	-45215.366210	-54705.246354	-50111.806406	0.066000	0.950000	-0.244000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1741116037.858013	0.000000
17.000000	-48754.116744	-43884.096311	-38114.775791	-39894.645202	-49443.377488	-45218.741324	-54722.010162	-50118.288412	0.066000	0.950000	-0.244000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1741116037.858082	0.000000
18.000000	-48752.909750	-43910.873700	-38119.246139	-39905.552853	-49438.951843	-45214.270975	-54702.608848	-50098.194194	0.068000	0.952000	-0.258000	192.000000	2.000000	32.000000	29.000000	192.000000	247.000000	240.000000	0.000000	0.000000	0.000000	1741116037.858121	0.000000
19.000000	-48757.938893	-43951.397413	-38125.594035	-39920.863798	-49439.465933	-45220.574167	-54688.907229	-50103.424502	0.068000	0.952000	-0.258000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1741116037.858163	0.000000
20.000000	-48761.068137	-43943.015509	-38129.371480	-39923.277786	-49442.930453	-45218.495455	-54696.663284	-50102.686894	0.068000	0.952000	-0.258000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1741116037.858194	0.000000
21.000000	-48758.832962	-43899.653125	-38127.918616	-39916.616966	-49442.148142	-45215.030934	-54707.034493	-50107.917202	0.068000	0.952000	-0.258000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1741116037.858224	0.000000
22.000000	-48759.458811	-43916.841616	-38131.159619	-39920.796743	-49442.706936	-45216.170873	-54709.515537	-50112.164034	0.068000	0.952000	-0.258000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1741116037.858255	0.000000
23.000000	-48765.158506	-43955.241913	-38132.523076	-39927.546969	-49447.691375	-45221.915272	-54708.643819	-50109.593583	0.068000	0.952000	-0.258000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1741116037.858286	0.000000
