%OpenBCI Raw EXG Data
%Number of channels = 8
%Sample Rate = 250 Hz
%Board = OpenBCI_GUI$BoardCytonSerial
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, Accel Channel 0, Accel Channel 1, Accel Channel 2, Not Used, Digital Channel 0 (D11), Digital Channel 1 (D12), Digital Channel 2 (D13), Digital Channel 3 (D17), Not Used, Digital Channel 4 (D18), Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Marker Channel, Timestamp (Formatted)
12.0, -27399.349498671236, -4279.286179457447, -37162.16679360471, -17210.999692797624, -187500.02235174447, -21091.41899245012, -47673.96869349107, -36293.868576749395, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.74102529494911E9, 0.0, 2025-03-03 12:08:14.949
13.0, -27310.21074178347, -4176.311692751849, -37163.26202908302, -17213.771309110085, -187500.02235174447, -21088.73678311548, -47685.166917463175, -36288.03477144656, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741025294949185E9, 0.0, 2025-03-03 12:08:14.949
14.0, -27329.07561410375, -4160.039622788385, -37182.66334327023, -17234.513727964608, -187500.02235174447, -21104.114783300734, -47699.784958336946, -36313.448704892246, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741025294949224E9, 0.0, 2025-03-03 12:08:14.949
15.0, -27422.19298150456, -4277.095708500828, -37189.525328818, -17240.92867862328, -187500.02235174447, -21108.719242658528, -47702.1095397603, -36324.08813525297, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741025294949263E9, 0.0, 2025-03-03 12:08:14.949
16.0, -27394.342707913245, -4282.527182403467, -37179.24352636856, -17235.98894309866, -187500.02235174447, -21097.386908219687, -47697.39332168023, -36309.78301880157, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741025294949314E9, 0.0, 2025-03-03 12:08:14.949
17.0, -27341.25731483189, -4206.710065211066, -37168.53704077447, -17228.858736617414, -187500.02235174447, -21087.105105770246, -47684.25049594051, -36275.338980595945, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741025294949354E9, 0.0, 2025-03-03 12:08:14.949
18.0, -27345.101814878206, -4165.560503668846, -37174.81788096642, -17230.2668965181, -187500.02235174447, -21090.390812205176, -47675.98035049205, -36274.19904162872, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741025294949409E9, 0.0, 2025-03-03 12:08:14.949
19.0, -27424.51756292791, -4268.8255630523645, -37182.149253147756, -17243.476777491185, -187500.02235174447, -21100.873780354712, -47691.98419952205, -36286.58190805696, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741025294949449E9, 0.0, 2025-03-03 12:08:14.949
20.0, -27419.4213651921, -4306.152976292727, -37179.28822985748, -17247.969478126703, -187500.02235174447, -21104.94179784558, -47701.327228704366, -36329.00551903314, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741025294949487E9, 0.0, 2025-03-03 12:08:14.949
21.0, -27365.486605821447, -4230.268803866959, -37182.73039850359, -17256.12786485289, -187500.02235174447, -21118.241085796486, -47705.57406015087, -36343.13182152889, 0.034, 0.928, -0.34, 192.0, 1.0, 16.0, 29.0, 0.0, 245.0, 96.0, 0.0, 0.0, 0.0, 1.741025294949535E9, 0.0, 2025-03-03 12:08:14.949
