%OpenBCI Raw EXG Data
%Number of channels = 8
%Sample Rate = 250 Hz
%Board = OpenBCI_GUI$BoardCytonSerial
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, Accel Channel 0, Accel Channel 1, Accel Channel 2, Not Used, Digital Channel 0 (D11), Digital Channel 1 (D12), Digital Channel 2 (D13), Digital Channel 3 (D17), Not Used, Digital Channel 4 (D18), Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Marker Channel, Timestamp (Formatted)
254.0, -31612.899197685627, -24959.298963463185, -32072.831043342478, -30072.19345238131, -2399.1915463437495, -5636.9758411617095, -38037.37169949671, -25817.2930261246, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741283061060654E9, 0.0, 2025-03-06 11:44:21.060
255.0, -31606.037212137846, -24953.308695949163, -32059.509403647116, -30054.602629494984, -2444.207959676738, -5624.391809033372, -38033.9295308506, -25828.088918696514, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741283061060678E9, 0.0, 2025-03-06 11:44:21.060
0.0, -31602.416229536087, -24950.17945172542, -32059.15177573583, -30059.52001327515, -2437.9718229737073, -5625.308230556039, -38030.46501046002, -25811.57097954404, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741283061060691E9, 0.0, 2025-03-06 11:44:21.060
1.0, -31601.075124868767, -24943.898611533477, -32062.996275782145, -30064.415045310863, -2402.566659756501, -5620.122625842408, -38024.38533596818, -25797.087049137004, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741283061060703E9, 0.0, 2025-03-06 11:44:21.060
2.0, -31610.038174395348, -24954.18041398292, -32065.790243839056, -30068.43835931282, -2384.6629124478, -5622.514262499126, -38030.66617616012, -25806.519485297144, 0.112, 0.934, -0.306, 192.0, 3.0, 128.0, 29.0, 48.0, 246.0, 112.0, 0.0, 0.0, 0.0, 1.741283061060714E9, 0.0, 2025-03-06 11:44:21.060
3.0, -31611.20046510702, -24962.361152453563, -32061.319894947996, -30068.326600590543, -2437.5471398290565, -5621.709599698735, -38032.85664711674, -25794.71776422474, 0.112, 0.934, -0.306, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741283061060727E9, 0.0, 2025-03-06 11:44:21.060
4.0, -31603.62322373667, -24956.08031226162, -32060.694046103246, -30070.0476849136, -2447.270148667115, -5609.773768159601, -38024.85472260174, -25789.487456022198, 0.112, 0.934, -0.306, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741283061060738E9, 0.0, 2025-03-06 11:44:21.060
5.0, -31607.288909827344, -24957.667286117947, -32068.96419155171, -30078.09431291751, -2395.369398041892, -5616.300477540551, -38043.38431875519, -25803.837275962505, 0.112, 0.934, -0.306, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741283061060749E9, 0.0, 2025-03-06 11:44:21.060
6.0, -31601.700973713516, -24952.056998259664, -32060.58228738097, -30059.832937697523, -2390.496717750635, -5607.4491867362485, -38034.64478667317, -25805.15602888537, 0.112, 0.934, -0.306, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.74128306106076E9, 0.0, 2025-03-06 11:44:21.060
7.0, -31598.147046345122, -24955.052132016677, -32055.39668266734, -30052.345103304997, -2438.7094305407322, -5587.578485915481, -38021.881940589185, -25799.031650904617, 0.112, 0.934, -0.306, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741283061060791E9, 0.0, 2025-03-06 11:44:21.060
