%OpenBCI Raw EXG Data
%Number of channels = 8
%Sample Rate = 250 Hz
%Board = OpenBCI_GUI$BoardCytonSerial
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, Accel Channel 0, Accel Channel 1, Accel Channel 2, Not Used, Digital Channel 0 (D11), Digital Channel 1 (D12), Digital Channel 2 (D13), Digital Channel 3 (D17), Not Used, Digital Channel 4 (D18), Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Marker Channel, Timestamp (Formatted)
42.0, -32467.696960889934, -25621.558799929477, -32285.887871490464, -30681.703171933077, -3595.3227991250515, -6281.823668697318, -38910.3861344321, -26388.715373124527, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741283170923533E9, 0.0, 2025-03-06 11:46:10.923
43.0, -32458.577449152166, -25603.185665987214, -32274.39907484044, -30668.22507002653, -3573.5522000255824, -6267.071517356815, -38903.63590760659, -26399.444210463073, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741283170923577E9, 0.0, 2025-03-06 11:46:10.923
44.0, -32453.32478920517, -25602.78333458702, -32268.319400348595, -30663.128872290716, -3585.5550867980824, -6265.730412689497, -38898.070323237225, -26382.881567821692, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741283170923601E9, 0.0, 2025-03-06 11:46:10.923
45.0, -32450.799042081722, -25603.297424709493, -32266.91124044791, -30661.25132575647, -3609.449101620806, -6271.0948313587705, -38901.26662269433, -26393.8786260937, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741283170923643E9, 0.0, 2025-03-06 11:46:10.923
46.0, -32457.415158440494, -25597.910654295763, -32274.488481818258, -30661.340732734294, -3595.792185758613, -6275.743994205474, -38908.620346620126, -26415.202190304066, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741283170923667E9, 0.0, 2025-03-06 11:46:10.923
47.0, -32451.871925815576, -25590.981613514617, -32274.935516707366, -30659.574944922322, -3566.8690284334457, -6274.358186049246, -38909.26854720933, -26406.70852741105, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741283170923689E9, 0.0, 2025-03-06 11:46:10.923
48.0, -32453.19067873844, -25604.571474143446, -32276.500138819236, -30664.7381978915, -3571.8534674469793, -6282.985959408994, -38908.03920126429, -26387.50837892394, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741283170923712E9, 0.0, 2025-03-06 11:46:10.923
49.0, -32455.962295050897, -25605.174971243738, -32274.421426584893, -30664.268811257938, -3616.7804738021464, -6280.057880885349, -38907.2345384639, -26406.730879155504, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741283170923743E9, 0.0, 2025-03-06 11:46:10.923
50.0, -32450.262600214795, -25592.993270515595, -32273.77322599569, -30663.084168801808, -3602.408302117384, -6279.029700640404, -38905.71461984094, -26396.158504028142, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741283170923767E9, 0.0, 2025-03-06 11:46:10.923
51.0, -32448.67562635847, -25595.519017639046, -32275.38255159647, -30662.391264723694, -3571.920522680345, -6280.86254368574, -38898.11502672613, -26382.45688467704, 0.028, 0.912, -0.376, 192.0, 0.0, 224.0, 28.0, 128.0, 244.0, 64.0, 0.0, 0.0, 0.0, 1.74128317092379E9, 0.0, 2025-03-06 11:46:10.923
52.0, -32459.31505671919, -25611.45581143568, -32284.725580778788, -30665.431101969614, -3561.3034440640745, -6283.209476853547, -38918.49981766937, -26431.85423992327, 0.028, 0.912, -0.376, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741283170923823E9, 0.0, 2025-03-06 11:46:10.923
53.0, -32461.930210820465, -25612.528695169534, -32277.796539997646, -30660.692532145087, -3618.3227441695626, -6280.706081474553, -38915.45998042345, -26427.18272533211, 0.028, 0.912, -0.376, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741283170923847E9, 0.0, 2025-03-06 11:46:10.923
