%OpenBCI Raw EXG Data
%Number of channels = 8
%Sample Rate = 250 Hz
%Board = OpenBCI_GUI$BoardCytonSerial
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, Accel Channel 0, Accel Channel 1, Accel Channel 2, Not Used, Digital Channel 0 (D11), Digital Channel 1 (D12), Digital Channel 2 (D13), Digital Channel 3 (D17), Not Used, Digital Channel 4 (D18), Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Marker Channel, Timestamp (Formatted)
254.0, -38091.6417350342, -39001.044809942825, -45482.268390925936, -43506.351829332336, -16016.768338295024, -21358.723504391135, -50473.636445240554, -38753.47688835584, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741280437017873E9, 0.0, 2025-03-06 11:00:37.017
255.0, -38076.39784531568, -38985.71151324648, -45474.11000419975, -43499.981582162574, -15990.393279837763, -21362.478597459627, -50466.997977137326, -38759.511859358776, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.74128043701791E9, 0.0, 2025-03-06 11:00:37.017
0.0, -38081.047008162386, -38996.082722673746, -45478.35683564626, -43512.38680033527, -15984.045384412455, -21375.241443543608, -50473.8152591962, -38761.50116461529, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741280437017926E9, 0.0, 2025-03-06 11:00:37.017
1.0, -38081.24817386248, -38996.01566744038, -45474.19941117757, -43504.36252407581, -16006.844163756869, -21363.484425960116, -50463.153477091015, -38718.83168445012, 0.23, 0.904, -0.336, 192.0, 7.0, 48.0, 28.0, 64.0, 245.0, 128.0, 0.0, 0.0, 0.0, 1.74128043701796E9, 0.0, 2025-03-06 11:00:37.017
2.0, -38080.73408374001, -38994.33928660623, -45473.32769314381, -43501.725018230085, -15997.16585840772, -21355.728370634126, -50461.03006136776, -38719.94927167288, 0.23, 0.904, -0.336, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741280437017977E9, 0.0, 2025-03-06 11:00:37.017
3.0, -38074.319133081335, -38987.07496965826, -45465.549286073365, -43493.834852437365, -15979.753849477036, -21349.738103120104, -50458.77253517778, -38734.29909161319, 0.23, 0.904, -0.336, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741280437017993E9, 0.0, 2025-03-06 11:00:37.017
4.0, -38076.35314182677, -38988.50548130339, -45465.99632096247, -43487.55401224542, -15973.629471496282, -21345.155995506764, -50453.721040930875, -38724.687841497405, 0.23, 0.904, -0.336, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741280437018008E9, 0.0, 2025-03-06 11:00:37.018
5.0, -38092.04406643439, -39005.29164138933, -45481.53078335891, -43506.39653282124, -16002.440870099172, -21359.595222424894, -50451.23999729634, -38702.62666972002, 0.23, 0.904, -0.336, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741280437018023E9, 0.0, 2025-03-06 11:00:37.018
6.0, -38096.2908978809, -39009.11378969119, -45476.83691702329, -43515.80661723693, -16005.860687000835, -21366.85953937287, -50457.900817144015, -38697.95515512886, 0.23, 0.904, -0.336, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741280437018038E9, 0.0, 2025-03-06 11:00:37.018
7.0, -38080.130586639716, -38998.42965584155, -45462.37533836071, -43498.88634668426, -15981.027898910988, -21355.99659156759, -50462.05824161271, -38730.45459156687, 0.23, 0.904, -0.336, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741280437018062E9, 0.0, 2025-03-06 11:00:37.018
