%OpenBCI Raw EXG Data
%Number of channels = 8
%Sample Rate = 250 Hz
%Board = OpenBCI_GUI$BoardCytonSerial
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, Accel Channel 0, Accel Channel 1, Accel Channel 2, Not Used, Digital Channel 0 (D11), Digital Channel 1 (D12), Digital Channel 2 (D13), Digital Channel 3 (D17), Not Used, Digital Channel 4 (D18), Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Marker Channel, Timestamp (Formatted)
72.0, -9879.158124823347, 2000.034093860876, -25679.85214946892, -10811.47173779866, -187500.02235174447, -17111.176802060225, -28055.015570523214, -34979.02720916596, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741026602639938E9, 0.0, 2025-03-03 12:30:02.639
73.0, -9814.56158334751, 2066.9552167600655, -25677.482864556656, -10820.792415236523, -187500.02235174447, -17115.222467806634, -28057.720131602306, -34985.21864238008, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741026602640008E9, 0.0, 2025-03-03 12:30:02.640
74.0, -9787.068937667482, 2128.9142523901764, -25671.78316972055, -10815.80797622299, -187500.02235174447, -17108.181668303212, -28055.484957156776, -34984.10105515731, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.74102660264004E9, 0.0, 2025-03-03 12:30:02.640
75.0, -9854.124171033403, 2046.1680944166299, -25670.643230753332, -10805.526173773549, -187500.02235174447, -17098.168086787235, -28051.59575362155, -34970.04180789492, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741026602640069E9, 0.0, 2025-03-03 12:30:02.640
76.0, -9866.641147928376, 2003.0515793623424, -25666.306992329002, -10795.557295746481, -187500.02235174447, -17098.503362954067, -28050.58992512106, -34965.63851423723, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741026602640098E9, 0.0, 2025-03-03 12:30:02.640
77.0, -9813.108719957914, 2057.679242811113, -25674.75595173311, -10810.66707499827, -187500.02235174447, -17109.455717737164, -28065.096207272556, -34986.559747047395, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741026602640168E9, 0.0, 2025-03-03 12:30:02.640
78.0, -9761.811466432986, 2138.9054821616987, -25681.84145472544, -10817.126729145853, -187500.02235174447, -17117.032959107513, -28069.74537011926, -34992.59471805033, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741026602640207E9, 0.0, 2025-03-03 12:30:02.640
79.0, -9832.46533065621, 2058.7968300338785, -25680.6121087804, -10809.23656335313, -187500.02235174447, -17111.132098571314, -28058.323628702597, -34984.70455225761, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741026602640241E9, 0.0, 2025-03-03 12:30:02.640
80.0, -9872.85493288695, 2001.3304950392837, -25683.60724253741, -10817.350246590406, -187500.02235174447, -17113.3896247613, -28067.063160784623, -34994.69578202913, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741026602640271E9, 0.0, 2025-03-03 12:30:02.640
81.0, -9844.691734873264, 2040.960137958543, -25677.92989944576, -10819.116034402376, -187500.02235174447, -17108.96397935915, -28065.453835183842, -34987.63263078125, 0.054, 0.974, -0.152, 192.0, 1.0, 176.0, 30.0, 112.0, 251.0, 64.0, 0.0, 0.0, 0.0, 1.7410266026403E9, 0.0, 2025-03-03 12:30:02.640
82.0, -9777.07770789596, 2133.988098381531, -25677.438161067745, -10818.065502412976, -187500.02235174447, -17114.015473606047, -28067.577250907096, -34986.22447088057, 0.054, 0.974, -0.152, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741026602640341E9, 0.0, 2025-03-03 12:30:02.640
83.0, -9829.269031199103, 2084.8142605798557, -25687.764667006097, -10828.95080196271, -187500.02235174447, -17118.53052598602, -28067.21962299581, -34991.946517461125, 0.054, 0.974, -0.152, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741026602640369E9, 0.0, 2025-03-03 12:30:02.640
84.0, -9887.741194694185, 2000.257611305429, -25683.473132070678, -10820.747711747612, -187500.02235174447, -17113.14375557229, -28064.31389621662, -34994.13698841775, 0.054, 0.974, -0.152, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741026602640397E9, 0.0, 2025-03-03 12:30:02.640
85.0, -9853.386563466378, 2021.223547604507, -25681.193254136237, -10823.18405189324, -187500.02235174447, -17121.86093590986, -28070.415922452918, -35009.80556128092, 0.054, 0.974, -0.152, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741026602640437E9, 0.0, 2025-03-03 12:30:02.640
86.0, -9772.719117727174, 2120.286479030428, -25677.594623278932, -10823.921659460266, -187500.02235174447, -17119.2904852975, -28073.209890509832, -35007.033944968454, 0.054, 0.974, -0.152, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741026602640476E9, 0.0, 2025-03-03 12:30:02.640
87.0, -9801.821089007984, 2102.025103810442, -25683.584890792954, -10829.330781618452, -187500.02235174447, -17114.28369453951, -28073.567518421118, -34989.82310173787, 0.054, 0.974, -0.152, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741026602640505E9, 0.0, 2025-03-03 12:30:02.640
88.0, -9878.219351556225, 2008.6395154761692, -25681.88615821435, -10826.00037169461, -187500.02235174447, -17113.747252672583, -28067.689009629372, -34986.47034006957, 0.054, 0.974, -0.152, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741026602640539E9, 0.0, 2025-03-03 12:30:02.640
89.0, -9866.976424095204, 2012.4616637780266, -25677.147588389827, -10815.80797622299, -187500.02235174447, -17109.85804913736, -28069.924184074902, -34990.91833721618, 0.054, 0.974, -0.152, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741026602640567E9, 0.0, 2025-03-03 12:30:02.640
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.054, 0.974, -0.152, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741026602736169E9, 0.0, 2025-03-03 12:30:02.736
1.0, -9514.332951823826, -393.45775764677023, -26370.45399790454, -13996.260046513087, -187500.02235174447, -17139.96584891866, -29802.832579950405, -35839.390556739636, 0.066, 0.912, -0.336, 192.0, 2.0, 16.0, 28.0, 128.0, 245.0, 128.0, 0.0, 0.0, 0.0, 1.74102660279368E9, 0.0, 2025-03-03 12:30:02.793
2.0, -9444.193177723071, -321.06045735603067, -26370.386942671175, -13997.847020369414, -187500.02235174447, -17145.509081543576, -29806.878245696815, -35849.09121383324, 0.066, 0.912, -0.336, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741026602793778E9, 0.0, 2025-03-03 12:30:02.793
3.0, -9452.798599338365, -317.3277160319944, -26377.159521241134, -14000.506877959595, -187500.02235174447, -17147.58779377792, -29800.060963637945, -35846.20783879851, 0.066, 0.912, -0.336, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741026602793838E9, 0.0, 2025-03-03 12:30:02.793
4.0, -9529.196861886605, -410.109807265974, -26377.763018341426, -14003.122032060866, -187500.02235174447, -17146.96194493317, -29801.580882260907, -35854.09800459123, 0.066, 0.912, -0.336, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741026602793895E9, 0.0, 2025-03-03 12:30:02.793
5.0, -9524.36888508426, -432.1486272989068, -26368.55409962584, -13998.361110491885, -187500.02235174447, -17141.26225009707, -29799.591577004383, -35833.33323399225, 0.066, 0.912, -0.336, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741026602793937E9, 0.0, 2025-03-03 12:30:02.793
6.0, -9452.083343515795, -354.36455659443817, -26368.442340903563, -13997.86937211387, -187500.02235174447, -17150.06883741246, -29805.648899751774, -35851.72871967897, 0.066, 0.912, -0.336, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.74102660279398E9, 0.0, 2025-03-03 12:30:02.793
7.0, -9438.448779398059, -317.6406404543687, -26369.78344557088, -13996.036529068535, -187500.02235174447, -17145.889061199316, -29807.2358736081, -35851.61696095669, 0.066, 0.912, -0.336, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.74102660279403E9, 0.0, 2025-03-03 12:30:02.794
8.0, -9507.672131976144, -391.5355076236138, -26369.2246519595, -13993.600188922906, -187500.02235174447, -17134.66848548275, -29797.781085703504, -35838.407079983604, 0.074, 0.874, -0.428, 192.0, 2.0, 80.0, 27.0, 80.0, 242.0, 160.0, 0.0, 0.0, 0.0, 1.741026602794073E9, 0.0, 2025-03-03 12:30:02.794
9.0, -9511.471928533547, -403.38193218492654, -26367.771788569902, -13994.360148234386, -187500.02235174447, -17131.852165681383, -29797.69167872568, -35846.85603938771, 0.074, 0.874, -0.428, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741026602794118E9, 0.0, 2025-03-03 12:30:02.794
10.0, -9470.389422224693, -356.37621359541583, -26370.610460115728, -14002.719700660671, -187500.02235174447, -17142.692761742208, -29807.593501519383, -35859.97651338298, 0.074, 0.874, -0.428, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741026602794161E9, 0.0, 2025-03-03 12:30:02.794
11.0, -9434.15724446264, -300.6086111794247, -26382.345125954766, -14010.833383897947, -187500.02235174447, -17157.646078782807, -29820.602216792373, -35871.822937944286, 0.074, 0.874, -0.428, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741026602794217E9, 0.0, 2025-03-03 12:30:02.794
12.0, -9513.483585534525, -371.08366144700784, -26392.51516968193, -14017.136575834344, -187500.02235174447, -17166.095038186915, -29819.32816735842, -35873.74518796745, 0.074, 0.874, -0.428, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741026602794267E9, 0.0, 2025-03-03 12:30:02.794
13.0, -9547.190016173126, -418.26819399216106, -26382.61334688823, -14010.408700753296, -187500.02235174447, -17159.79184625052, -29805.626548007316, -35866.70438846402, 0.074, 0.874, -0.428, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741026602794322E9, 0.0, 2025-03-03 12:30:02.794
14.0, -9488.628445700222, -371.12836493591846, -26375.483140406985, -14010.140479819833, -187500.02235174447, -17154.270965370055, -29803.011393906047, -35865.98913264145, 0.074, 0.874, -0.428, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741026602794365E9, 0.0, 2025-03-03 12:30:02.794
15.0, -9436.504177630446, -309.8398816394665, -26381.875739321204, -14016.309561289498, -187500.02235174447, -17163.01049745208, -29813.069678910935, -35876.60621125773, 0.074, 0.874, -0.428, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741026602794408E9, 0.0, 2025-03-03 12:30:02.794
16.0, -9500.519573750445, -381.0078359851642, -26391.151713270156, -14025.518480005085, -187500.02235174447, -17163.546939319007, -29812.37677483282, -35877.61203975821, 0.074, 0.874, -0.428, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741026602853967E9, 0.0, 2025-03-03 12:30:02.853
17.0, -9543.233757404538, -445.6714326943675, -26386.2790329789, -14022.165718336788, -187500.02235174447, -17163.546939319007, -29801.290309582986, -35872.9181734226, 0.074, 0.874, -0.428, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741026602854017E9, 0.0, 2025-03-03 12:30:02.854
18.0, -9486.97441661053, -399.67154260534556, -26386.726067868003, -14025.451424771718, -187500.02235174447, -17171.772381278563, -29810.923911443224, -35885.09987415074, 0.078, 0.85, -0.47400000000000003, 192.0, 2.0, 112.0, 26.0, 144.0, 241.0, 48.0, 0.0, 0.0, 0.0, 1.741026602854086E9, 0.0, 2025-03-03 12:30:02.854
19.0, -9425.48476761398, -327.76598069262275, -26383.9768033, -14029.944125407235, -187500.02235174447, -17167.905529487794, -29811.75092598807, -35871.53236526637, 0.078, 0.85, -0.47400000000000003, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741026602854144E9, 0.0, 2025-03-03 12:30:02.854
20.0, -9468.690689646088, -365.60748405545763, -26383.239195732975, -14028.1112823619, -187500.02235174447, -17161.57998580694, -29800.03861189349, -35862.166984339594, 0.078, 0.85, -0.47400000000000003, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741026602854194E9, 0.0, 2025-03-03 12:30:02.854
21.0, -9517.55160302539, -427.11948479646264, -26389.18475975809, -14031.01700914109, -187500.02235174447, -17162.83168349644, -29804.240739851088, -35868.3137140648, 0.078, 0.85, -0.47400000000000003, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741026602854237E9, 0.0, 2025-03-03 12:30:02.854
22.0, -9507.336855809315, -417.64234514741247, -26380.93696605408, -14020.556392736005, -187500.02235174447, -17158.607203794385, -29803.65959449525, -35865.92207740809, 0.078, 0.85, -0.47400000000000003, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741026602854286E9, 0.0, 2025-03-03 12:30:02.854
23.0, -9436.01243925243, -328.7718091931116, -26387.30721322384, -14020.288171802542, -187500.02235174447, -17169.738372533127, -29812.66734751074, -35884.965763684006, 0.078, 0.85, -0.47400000000000003, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741026602854334E9, 0.0, 2025-03-03 12:30:02.854
24.0, -9473.809239126354, -355.4150885838376, -26393.923329582612, -14025.138500349343, -187500.02235174447, -17164.26219514158, -29803.972518917624, -35875.80154845733, 0.078, 0.85, -0.47400000000000003, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741026602854376E9, 0.0, 2025-03-03 12:30:02.854
25.0, -9530.381504342737, -428.7064586527895, -26394.906806338648, -14029.340628306942, -187500.02235174447, -17169.4030963663, -29806.095934640878, -35888.29617360785, 0.078, 0.85, -0.47400000000000003, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741026602854418E9, 0.0, 2025-03-03 12:30:02.854
26.0, -9514.064730890363, -421.4421417048147, -26393.923329582612, -14024.959686393702, -187500.02235174447, -17165.245671897614, -29814.835466722903, -35857.227248814976, 0.078, 0.85, -0.47400000000000003, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741026602854472E9, 0.0, 2025-03-03 12:30:02.854
27.0, -9452.798599338365, -345.13328613439637, -26400.628852919206, -14031.553451008018, -187500.02235174447, -17167.63730855433, -29816.489495812595, -35879.95897292602, 0.078, 0.85, -0.47400000000000003, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741026602854521E9, 0.0, 2025-03-03 12:30:02.854
28.0, -9470.188256524594, -355.25862637265044, -26406.17208554412, -14036.314372576997, -187500.02235174447, -17165.11156143088, -29810.968614932135, -35876.53915602436, 0.078, 0.844, -0.498, 192.0, 2.0, 112.0, 26.0, 96.0, 240.0, 112.0, 0.0, 0.0, 0.0, 1.741026602854564E9, 0.0, 2025-03-03 12:30:02.854
29.0, -9519.31739083736, -424.9960690732085, -26406.03797507739, -14036.761407466103, -187500.02235174447, -17159.68008752824, -29804.173684617723, -35853.89683889113, 0.078, 0.844, -0.498, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741026602854618E9, 0.0, 2025-03-03 12:30:02.854
30.0, -9517.953934425585, -437.58010120154637, -26401.50057095296, -14029.988828896145, -187500.02235174447, -17158.182520649734, -29799.166893859732, -35861.965818639495, 0.078, 0.844, -0.498, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741026602854662E9, 0.0, 2025-03-03 12:30:02.854
