%OpenBCI Raw EXG Data
%Number of channels = 8
%Sample Rate = 250 Hz
%Board = OpenBCI_GUI$BoardCytonSerial
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, Accel Channel 0, Accel Channel 1, Accel Channel 2, Not Used, Digital Channel 0 (D11), Digital Channel 1 (D12), Digital Channel 2 (D13), Digital Channel 3 (D17), Not Used, Digital Channel 4 (D18), Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Marker Channel, Timestamp (Formatted)
239.0, 1175.7911653269728, -32274.95786845182, -29326.56160909672, -3877.737090317856, -14836.88680373273, -6017.156662602028, -31115.125848665935, 10933.7804834581, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741744590631548E9, 0.0, 2025-03-11 20:56:30.631
240.0, 1165.5093628775314, -32279.09294117605, -29335.03292024528, -3874.5407908607476, -14852.644783573722, -6022.2752120822925, -31131.956712240783, 10922.716369952723, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741744590631598E9, 0.0, 2025-03-11 20:56:30.631
241.0, 1145.8398277568613, -32284.971449967798, -29341.403167415046, -3869.913979758499, -14853.65061207421, -6031.3723720756025, -31139.377491399944, 10919.363608284428, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741744590631656E9, 0.0, 2025-03-11 20:56:30.631
242.0, 1152.3888888822662, -32280.47874933228, -29344.46535640542, -3866.985901234854, -14861.406667400202, -6033.518139543312, -31139.53395361113, 10913.194526814763, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741744590631707E9, 0.0, 2025-03-11 20:56:30.631
243.0, 1185.7376916095843, -32265.23485961376, -29320.683100304974, -3863.141401188541, -14839.993696212017, -6026.365581317614, -31124.223008659246, 10916.793157672068, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741744590631747E9, 0.0, 2025-03-11 20:56:30.631
244.0, 1133.6581270287188, -32271.023961427687, -29343.28071394929, -3879.301712429728, -14849.403780627703, -6033.942822687963, -31130.816773273564, 10920.682361207291, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741744590631771E9, 0.0, 2025-03-11 20:56:30.631
245.0, 1152.746516793551, -32266.732426492268, -29342.18547847098, -3877.6700350844903, -14850.409609128192, -6020.174148103493, -31128.983930228227, 10928.30430606655, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741744590631806E9, 0.0, 2025-03-11 20:56:30.631
246.0, 1198.9699243271261, -32258.52933627717, -29307.47321933189, -3844.231825379351, -14835.568050809867, -5997.6212379480885, -31115.215255643758, 10945.31398359704, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741744590631829E9, 0.0, 2025-03-11 20:56:30.631
247.0, 1184.173069497713, -32256.182403109364, -29310.401297855533, -3859.721584286879, -14838.429074100146, -6004.6620374515105, -31118.523313823145, 10942.810588218044, -0.1, 0.984, -0.048, 192.0, 252.0, 224.0, 30.0, 192.0, 254.0, 128.0, 0.0, 0.0, 0.0, 1.741744590631853E9, 0.0, 2025-03-11 20:56:30.631
248.0, 1190.2527439895564, -32246.77231869368, -29310.200132155434, -3872.976168748876, -14839.121978178262, -6002.113938583606, -31118.120982422948, 10944.35285858546, -0.1, 0.984, -0.048, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.74174459063188E9, 0.0, 2025-03-11 20:56:30.631
